"parent_url","image","address","link","Searchresult number","Searchresult number_link","street","street link","suburb","suburb link","Opentime","Opentime link","energy rating","energy rating link","Value numbers","Value numbers_link","rent","rent link","type of property","type of property link","contact","contact link","agency","agency link","agency image","Searchagent image_alt","Searchagent image_link"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=7","https://731c50e65e25125632e7-96c7b65f65a4a5cf03117f50e3169a22.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/09/1f935ccaa38950ba9daaec1acba0ce13_m.jpg","8 Fenston Place Gilmore ACT 2905","https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411","21","https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411","8 Fenston Place","https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411","Gilmore, ACT 2905","https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411","","","0.0","https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411","3; 2; 1","https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411; https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411; https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411","$395 per week","https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411","House","https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411","Rachel Tynan","https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411","Peter Blackshaw Real Estate Tuggeranong","https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411","https://dc69337c02221660f024-debe333b4a474bff5c11cb645b5b84c9.ssl.cf4.rackcdn.com/ahda/agent/logo/e269a57e16da01bf33f76acd9dc62176_agency_t.gif","Peter Blackshaw Real Estate Tuggeranong","https://www.allhomes.com.au/ah/act/rent-residential/8-fenston-place-gilmore-canberra/1317341665411"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=7","https://f043f234b8209fedbd54-aa4a77f38dafda7efbcbeedfcc559a96.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/09/c24aaf8466efa4d186b58748af0fe114_m.jpg","41/35 Tay Street Watson ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611","6","https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611","41/35 Tay Street","https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611","Watson, ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611","","","7.0","https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611","2; 2; 1","https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611; https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611; https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611","$380 per week","https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611","Townhouse","https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611","Maree Aloe","https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611","Luton Properties Weston Creek","https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611","https://360ebdaeb8d2cae05afa-42560f072e42ffe294a54d376a3a1afb.ssl.cf4.rackcdn.com/ahda/agent/logo/76b5de50067d7c8bbbf34d8a21255bc5_agency_t.jpg","Luton Properties Weston Creek","https://www.allhomes.com.au/ah/act/rent-residential/41-35-tay-street-watson-canberra/1317341642611"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=7","https://9187a3f475de78c8f495-10748c8660bc81d060fdd11cf810c994.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/09/d1fc3c67333b0a1a93890d3503099949_m.jpg","1/71 Euree Street Reid ACT 2612","https://www.allhomes.com.au/ah/act/rent-residential/1-71-euree-street-reid-canberra/1317341642511","10","https://www.allhomes.com.au/ah/act/rent-residential/1-71-euree-street-reid-canberra/1317341642511","1/71 Euree Street","https://www.allhomes.com.au/ah/act/rent-residential/1-71-euree-street-reid-canberra/1317341642511","Reid, ACT 2612","https://www.allhomes.com.au/ah/act/rent-residential/1-71-euree-street-reid-canberra/1317341642511","","","","","1; 1","https://www.allhomes.com.au/ah/act/rent-residential/1-71-euree-street-reid-canberra/1317341642511; https://www.allhomes.com.au/ah/act/rent-residential/1-71-euree-street-reid-canberra/1317341642511","$350 per week","https://www.allhomes.com.au/ah/act/rent-residential/1-71-euree-street-reid-canberra/1317341642511","Unit","https://www.allhomes.com.au/ah/act/rent-residential/1-71-euree-street-reid-canberra/1317341642511","Lynn Matthews","https://www.allhomes.com.au/ah/act/rent-residential/1-71-euree-street-reid-canberra/1317341642511","Luton Properties Dickson","https://www.allhomes.com.au/ah/act/rent-residential/1-71-euree-street-reid-canberra/1317341642511","https://360ebdaeb8d2cae05afa-42560f072e42ffe294a54d376a3a1afb.ssl.cf4.rackcdn.com/ahda/agent/logo/76b5de50067d7c8bbbf34d8a21255bc5_agency_t.jpg","Luton Properties Dickson","https://www.allhomes.com.au/ah/act/rent-residential/1-71-euree-street-reid-canberra/1317341642511"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=8","https://998008f1259bbf773de3-730f3151c71289e95cb8fb81c8d26778.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/10/583aa39e68424d3e4cae35f6141c5b16_m.jpg","24 Lane Poole Place Yarralumla ACT 2600","https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111","14","https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111","24 Lane Poole Place","https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111","Yarralumla, ACT 2600","https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111","","","","","3; 1; 1; 2","https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111; https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111; https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111; https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111","$980 per week","https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111","House","https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111","Leasing Team & Eleanor Earley","https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111","Peter Blackshaw Real Estate Manuka","https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111","https://dc69337c02221660f024-debe333b4a474bff5c11cb645b5b84c9.ssl.cf4.rackcdn.com/ahda/agent/logo/e269a57e16da01bf33f76acd9dc62176_agency_t.gif","Peter Blackshaw Real Estate Manuka","https://www.allhomes.com.au/ah/act/rent-residential/24-lane-poole-place-yarralumla-canberra/1317341601111"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=8","https://ef551296681fa5848f75-df8ad4fc0fc96179d9df58a1ccdfafe1.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/09/ca40112e80274d4a3409f44dda0176b5_m.jpg","54A Ragless Circuit Kambah ACT 2902","https://www.allhomes.com.au/ah/act/rent-residential/54a-ragless-circuit-kambah-canberra/1317341639211","10","https://www.allhomes.com.au/ah/act/rent-residential/54a-ragless-circuit-kambah-canberra/1317341639211","54A Ragless Circuit","https://www.allhomes.com.au/ah/act/rent-residential/54a-ragless-circuit-kambah-canberra/1317341639211","Kambah, ACT 2902","https://www.allhomes.com.au/ah/act/rent-residential/54a-ragless-circuit-kambah-canberra/1317341639211","","","","","3; 2; 1; 2","https://www.allhomes.com.au/ah/act/rent-residential/54a-ragless-circuit-kambah-canberra/1317341639211; https://www.allhomes.com.au/ah/act/rent-residential/54a-ragless-circuit-kambah-canberra/1317341639211; https://www.allhomes.com.au/ah/act/rent-residential/54a-ragless-circuit-kambah-canberra/1317341639211; https://www.allhomes.com.au/ah/act/rent-residential/54a-ragless-circuit-kambah-canberra/1317341639211","$515 per week","https://www.allhomes.com.au/ah/act/rent-residential/54a-ragless-circuit-kambah-canberra/1317341639211","House","https://www.allhomes.com.au/ah/act/rent-residential/54a-ragless-circuit-kambah-canberra/1317341639211","Private Rental","https://www.allhomes.com.au/ah/act/rent-residential/54a-ragless-circuit-kambah-canberra/1317341639211","","","","",""
"https://www.allhomes.com.au/ah/search/rent-residential/?page=8","https://fe120b1428c08764e7e0-7949c4829ddc553920a1bf314d59611b.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/09/4c5ceaef34395f2ad13b7b5ef4811840_m.jpg","43 Port Arthur Street Lyons ACT 2606","https://www.allhomes.com.au/ah/act/rent-residential/43-port-arthur-street-lyons-canberra/1317341498311","9","https://www.allhomes.com.au/ah/act/rent-residential/43-port-arthur-street-lyons-canberra/1317341498311","43 Port Arthur Street","https://www.allhomes.com.au/ah/act/rent-residential/43-port-arthur-street-lyons-canberra/1317341498311","Lyons, ACT 2606","https://www.allhomes.com.au/ah/act/rent-residential/43-port-arthur-street-lyons-canberra/1317341498311","","","","","3; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/43-port-arthur-street-lyons-canberra/1317341498311; https://www.allhomes.com.au/ah/act/rent-residential/43-port-arthur-street-lyons-canberra/1317341498311; https://www.allhomes.com.au/ah/act/rent-residential/43-port-arthur-street-lyons-canberra/1317341498311","$450 per week","https://www.allhomes.com.au/ah/act/rent-residential/43-port-arthur-street-lyons-canberra/1317341498311","House","https://www.allhomes.com.au/ah/act/rent-residential/43-port-arthur-street-lyons-canberra/1317341498311","Kara Mallon","https://www.allhomes.com.au/ah/act/rent-residential/43-port-arthur-street-lyons-canberra/1317341498311","Hodgkinson Real Estate","https://www.allhomes.com.au/ah/act/rent-residential/43-port-arthur-street-lyons-canberra/1317341498311","https://2d2c2979fd8212d206fa-e2ed1b6d1653a290626e13e0a22a2695.ssl.cf4.rackcdn.com/ahda/agent/logo/053198275fb2651480950c8f7807e4cf_agency_t.gif","Hodgkinson Real Estate","https://www.allhomes.com.au/ah/act/rent-residential/43-port-arthur-street-lyons-canberra/1317341498311"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=8","https://4844be6e5d0901b5b02b-c45e3d3b3f2a64afdd3b2255285fc541.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/09/84e74c1a95b5088764032b053261c07f_m.jpg","20/11 Starcevich Crescent Jacka ACT 2914","https://www.allhomes.com.au/ah/act/rent-residential/20-11-starcevich-crescent-jacka-canberra/1317340709911","9","https://www.allhomes.com.au/ah/act/rent-residential/20-11-starcevich-crescent-jacka-canberra/1317340709911","20/11 Starcevich Crescent","https://www.allhomes.com.au/ah/act/rent-residential/20-11-starcevich-crescent-jacka-canberra/1317340709911","Jacka, ACT 2914","https://www.allhomes.com.au/ah/act/rent-residential/20-11-starcevich-crescent-jacka-canberra/1317340709911","","","","","2; 2; 2","https://www.allhomes.com.au/ah/act/rent-residential/20-11-starcevich-crescent-jacka-canberra/1317340709911; https://www.allhomes.com.au/ah/act/rent-residential/20-11-starcevich-crescent-jacka-canberra/1317340709911; https://www.allhomes.com.au/ah/act/rent-residential/20-11-starcevich-crescent-jacka-canberra/1317340709911","$450 per week","https://www.allhomes.com.au/ah/act/rent-residential/20-11-starcevich-crescent-jacka-canberra/1317340709911","Townhouse","https://www.allhomes.com.au/ah/act/rent-residential/20-11-starcevich-crescent-jacka-canberra/1317340709911","Chelsea Van Zyl","https://www.allhomes.com.au/ah/act/rent-residential/20-11-starcevich-crescent-jacka-canberra/1317340709911","White Rhino Property","https://www.allhomes.com.au/ah/act/rent-residential/20-11-starcevich-crescent-jacka-canberra/1317340709911","https://6d1d88659b723eb60d1e-abe06a6ef0d13d3f82f3edc69e997706.ssl.cf4.rackcdn.com/ahda/agent/logo/9c268cea79c8c696cc72905dc5275a68_agency_t.gif","White Rhino Property","https://www.allhomes.com.au/ah/act/rent-residential/20-11-starcevich-crescent-jacka-canberra/1317340709911"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=8","https://3b8ff57765311310fbb1-dc224c7b756bad22c8ff52467d090a54.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/09/dc11b48d1867883f58c6196051051735_m.jpg","Eckley Street Gungahlin ACT 2912","https://www.allhomes.com.au/ah/act/rent-residential/eckley-street-gungahlin-canberra/1317341365711","1","https://www.allhomes.com.au/ah/act/rent-residential/eckley-street-gungahlin-canberra/1317341365711","Eckley Street","https://www.allhomes.com.au/ah/act/rent-residential/eckley-street-gungahlin-canberra/1317341365711","Gungahlin, ACT 2912","https://www.allhomes.com.au/ah/act/rent-residential/eckley-street-gungahlin-canberra/1317341365711","Thu Feb 16, 12:30pm-12:45pm","https://www.allhomes.com.au/ah/act/rent-residential/eckley-street-gungahlin-canberra/1317341365711","","","2; 1","https://www.allhomes.com.au/ah/act/rent-residential/eckley-street-gungahlin-canberra/1317341365711; https://www.allhomes.com.au/ah/act/rent-residential/eckley-street-gungahlin-canberra/1317341365711","$395 per week","https://www.allhomes.com.au/ah/act/rent-residential/eckley-street-gungahlin-canberra/1317341365711","Unit","https://www.allhomes.com.au/ah/act/rent-residential/eckley-street-gungahlin-canberra/1317341365711","Rosie Cragg","https://www.allhomes.com.au/ah/act/rent-residential/eckley-street-gungahlin-canberra/1317341365711","Premier Capital Properties","https://www.allhomes.com.au/ah/act/rent-residential/eckley-street-gungahlin-canberra/1317341365711","https://2eabe95e83dbaf9adf44-d2a517c5735eb9dc49abda3c4a59fae7.ssl.cf4.rackcdn.com/ahda/agent/logo/976b266c30e3b1c6a3665940a810d29b_agency_t.gif","Premier Capital Properties","https://www.allhomes.com.au/ah/act/rent-residential/eckley-street-gungahlin-canberra/1317341365711"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=8","https://8ffca827bd4bae50b64e-047b7e14f466deb1b1f77dca4be8cdff.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/09/06ec4d22375d5d70de3ea75db2c561fd_m.jpg","19/72 Macleay Street Turner ACT 2612","https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611","8","https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611","19/72 Macleay Street","https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611","Turner, ACT 2612","https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611","Wed Feb 15, 4:30pm-4:45pm","https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611","","","2; 1; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611; https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611; https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611; https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611","$530 per week","https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611","Sarah Castrission","https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611","Homefinders Real Estate","https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611","https://af4a05848e69fc296536-6eb118b1fd7d7fa80552c5fe8f8a5bff.ssl.cf4.rackcdn.com/ahda/agent/logo/110e890288bbfdbb8e5c8dec405f49a9_agency_t.gif","Homefinders Real Estate","https://www.allhomes.com.au/ah/act/rent-residential/19-72-macleay-street-turner-canberra/1317341360611"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=8","https://378a1b77ce08b15d4777-5c83f99a7f904ec69f56544875fe1325.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/09/afb2c31c88d9bb88852d676a08842725_m.jpg","129/395 Antill Street Watson ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/129-395-antill-street-watson-canberra/1317341538311","11","https://www.allhomes.com.au/ah/act/rent-residential/129-395-antill-street-watson-canberra/1317341538311","129/395 Antill Street","https://www.allhomes.com.au/ah/act/rent-residential/129-395-antill-street-watson-canberra/1317341538311","Watson, ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/129-395-antill-street-watson-canberra/1317341538311","","","6.5","https://www.allhomes.com.au/ah/act/rent-residential/129-395-antill-street-watson-canberra/1317341538311","2; 2","https://www.allhomes.com.au/ah/act/rent-residential/129-395-antill-street-watson-canberra/1317341538311; https://www.allhomes.com.au/ah/act/rent-residential/129-395-antill-street-watson-canberra/1317341538311","$450 per week","https://www.allhomes.com.au/ah/act/rent-residential/129-395-antill-street-watson-canberra/1317341538311","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/129-395-antill-street-watson-canberra/1317341538311","Lynn Matthews","https://www.allhomes.com.au/ah/act/rent-residential/129-395-antill-street-watson-canberra/1317341538311","Luton Properties Dickson","https://www.allhomes.com.au/ah/act/rent-residential/129-395-antill-street-watson-canberra/1317341538311","https://360ebdaeb8d2cae05afa-42560f072e42ffe294a54d376a3a1afb.ssl.cf4.rackcdn.com/ahda/agent/logo/76b5de50067d7c8bbbf34d8a21255bc5_agency_t.jpg","Luton Properties Dickson","https://www.allhomes.com.au/ah/act/rent-residential/129-395-antill-street-watson-canberra/1317341538311"
